user_id,age,gender,signup_method,signup_flow,affiliate_channel,first_device_type,country_destination
USER_02621,42.0,MALE,basic,0,direct,Android Phone,other
USER_02622,34.0,FEMALE,facebook,0,direct,Windows Desktop,NDF
USER_02623,49.0,MALE,basic,0,sem-brand,iPhone,NDF
USER_02624,,UNKNOWN,basic,0,other,Windows Desktop,NDF
USER_02625,24.0,UNKNOWN,basic,0,other,Mac Desktop,other
USER_02626,49.0,UNKNOWN,basic,0,sem-non-brand,Windows Desktop,other
USER_02627,41.0,MALE,basic,0,direct,Windows Desktop,GB
USER_02628,29.0,UNKNOWN,basic,12,direct,iPhone,NDF
USER_02629,28.0,FEMALE,facebook,0,direct,Android Phone,ES
USER_02630,37.0,OTHER,basic,0,sem-brand,Mac Desktop,DE
USER_02631,39.0,FEMALE,facebook,25,direct,Mac Desktop,NDF
USER_02632,,MALE,basic,3,direct,Windows Desktop,NDF
USER_02633,37.0,UNKNOWN,basic,3,direct,Mac Desktop,FR
USER_02634,52.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_02635,45.0,UNKNOWN,basic,3,direct,Mac Desktop,FR
USER_02636,,MALE,basic,0,direct,Mac Desktop,NDF
USER_02637,44.0,UNKNOWN,basic,0,sem-brand,Mac Desktop,DE
USER_02638,22.0,MALE,basic,25,sem-brand,Mac Desktop,US
USER_02639,38.0,MALE,facebook,0,sem-brand,Windows Desktop,other
USER_02640,53.0,FEMALE,facebook,12,other,Android Phone,US
USER_02641,31.0,FEMALE,google,0,sem-brand,Mac Desktop,NDF
USER_02642,24.0,FEMALE,basic,0,direct,iPhone,ES
USER_02643,,FEMALE,basic,0,direct,iPhone,NDF
USER_02644,22.0,MALE,basic,12,sem-non-brand,Windows Desktop,other
USER_02645,25.0,FEMALE,basic,0,direct,Android Phone,US
USER_02646,29.0,MALE,facebook,0,sem-brand,Windows Desktop,other
USER_02647,18.0,FEMALE,basic,0,sem-brand,Mac Desktop,ES
USER_02648,34.0,MALE,basic,0,other,Mac Desktop,FR
USER_02649,43.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_02650,24.0,UNKNOWN,google,0,direct,Android Phone,NDF
USER_02651,50.0,MALE,facebook,0,direct,Mac Desktop,other
USER_02652,39.0,FEMALE,basic,0,other,Windows Desktop,NDF
USER_02653,45.0,MALE,basic,25,other,Windows Desktop,US
USER_02654,26.0,MALE,basic,0,direct,Windows Desktop,GB
USER_02655,43.0,FEMALE,basic,0,direct,iPhone,NDF
USER_02656,21.0,FEMALE,basic,0,direct,Windows Desktop,US
USER_02657,43.0,FEMALE,basic,3,direct,Mac Desktop,US
USER_02658,35.0,UNKNOWN,basic,0,sem-brand,Windows Desktop,GB
USER_02659,40.0,OTHER,basic,0,direct,iPhone,NDF
USER_02660,21.0,UNKNOWN,google,0,direct,Windows Desktop,GB
USER_02661,24.0,FEMALE,basic,0,direct,Windows Desktop,US
USER_02662,40.0,FEMALE,google,0,direct,iPhone,other
USER_02663,,FEMALE,facebook,0,direct,Windows Desktop,NDF
USER_02664,39.0,FEMALE,facebook,0,sem-brand,iPhone,NDF
USER_02665,18.0,FEMALE,facebook,0,direct,Mac Desktop,NDF
USER_02666,43.0,MALE,basic,0,direct,Windows Desktop,US
USER_02667,20.0,MALE,basic,0,direct,Windows Desktop,IT
USER_02668,40.0,MALE,basic,3,direct,Windows Desktop,NDF
USER_02669,40.0,MALE,basic,0,sem-brand,Android Phone,NDF
USER_02670,26.0,MALE,basic,3,direct,Windows Desktop,NDF
USER_02671,40.0,FEMALE,basic,0,direct,iPhone,US
USER_02672,36.0,MALE,basic,0,direct,iPhone,other
USER_02673,28.0,FEMALE,basic,0,sem-non-brand,Mac Desktop,US
USER_02674,22.0,FEMALE,facebook,0,direct,Mac Desktop,ES
USER_02675,22.0,MALE,facebook,0,direct,Android Phone,NDF
USER_02676,37.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_02677,26.0,MALE,basic,0,sem-brand,Windows Desktop,other
USER_02678,35.0,FEMALE,basic,0,sem-brand,Windows Desktop,NDF
USER_02679,31.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_02680,41.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_02681,30.0,MALE,google,0,direct,Mac Desktop,NDF
USER_02682,30.0,FEMALE,basic,0,other,Windows Desktop,NDF
USER_02683,42.0,FEMALE,basic,0,direct,Windows Desktop,IT
USER_02684,37.0,MALE,basic,3,sem-brand,iPhone,NDF
USER_02685,37.0,FEMALE,basic,0,other,iPhone,NDF
USER_02686,39.0,FEMALE,google,0,direct,Windows Desktop,US
USER_02687,27.0,MALE,basic,0,direct,Mac Desktop,other
USER_02688,42.0,FEMALE,google,0,direct,Windows Desktop,NDF
USER_02689,40.0,MALE,basic,12,other,Windows Desktop,NDF
USER_02690,22.0,MALE,basic,0,direct,Mac Desktop,US
USER_02691,31.0,MALE,basic,0,direct,Android Phone,NDF
USER_02692,33.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_02693,32.0,MALE,basic,12,direct,iPhone,other
USER_02694,-5.0,FEMALE,google,0,sem-non-brand,Windows Desktop,NDF
USER_02695,49.0,UNKNOWN,facebook,0,sem-brand,Android Phone,ES
USER_02696,45.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_02697,19.0,FEMALE,basic,0,other,iPhone,NDF
USER_02698,40.0,UNKNOWN,basic,3,sem-brand,iPhone,US
USER_02699,48.0,MALE,basic,3,other,Windows Desktop,US
USER_02700,38.0,MALE,basic,0,sem-brand,Mac Desktop,DE
USER_02701,46.0,FEMALE,basic,0,sem-brand,Windows Desktop,NDF
USER_02702,56.0,FEMALE,basic,0,sem-brand,iPhone,IT
USER_02703,45.0,MALE,basic,0,direct,iPhone,NDF
USER_02704,36.0,FEMALE,basic,0,direct,Android Phone,NDF
USER_02705,45.0,MALE,google,0,direct,Windows Desktop,NDF
USER_02706,35.0,FEMALE,basic,0,direct,Windows Desktop,US
USER_02707,34.0,FEMALE,basic,0,sem-brand,iPhone,NDF
USER_02708,30.0,OTHER,basic,0,other,Windows Desktop,NDF
USER_02709,51.0,UNKNOWN,facebook,0,sem-brand,iPhone,IT
USER_02710,24.0,FEMALE,google,0,sem-non-brand,Windows Desktop,other
USER_02711,50.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_02712,39.0,FEMALE,basic,0,sem-non-brand,Windows Desktop,NDF
USER_02713,18.0,MALE,google,0,other,Mac Desktop,GB
USER_02714,2014.0,UNKNOWN,google,0,sem-non-brand,Windows Desktop,GB
USER_02715,20.0,OTHER,google,0,sem-brand,Windows Desktop,US
USER_02716,40.0,FEMALE,facebook,0,other,iPhone,NDF
USER_02717,43.0,FEMALE,basic,0,other,Windows Desktop,NDF
USER_02718,27.0,FEMALE,facebook,0,sem-non-brand,iPhone,NDF
USER_02719,35.0,MALE,google,0,direct,Android Phone,US
USER_02720,55.0,FEMALE,basic,0,sem-non-brand,Windows Desktop,US
USER_02721,28.0,FEMALE,facebook,0,direct,Windows Desktop,NDF
USER_02722,22.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_02723,50.0,MALE,basic,0,direct,Android Phone,NDF
USER_02724,55.0,OTHER,basic,0,direct,Windows Desktop,IT
USER_02725,34.0,FEMALE,facebook,0,sem-brand,Mac Desktop,NDF
USER_02726,45.0,UNKNOWN,basic,0,sem-brand,Windows Desktop,GB
USER_02727,48.0,MALE,basic,0,sem-non-brand,Mac Desktop,NDF
USER_02728,25.0,FEMALE,basic,0,sem-brand,Windows Desktop,GB
USER_02729,2014.0,OTHER,basic,0,sem-brand,Mac Desktop,IT
USER_02730,,FEMALE,basic,0,sem-brand,Windows Desktop,NDF
USER_02731,52.0,MALE,basic,0,sem-brand,Mac Desktop,NDF
USER_02732,40.0,FEMALE,basic,0,direct,iPhone,other
USER_02733,24.0,UNKNOWN,facebook,0,other,iPhone,NDF
USER_02734,55.0,FEMALE,google,0,sem-brand,Mac Desktop,GB
USER_02735,28.0,FEMALE,basic,0,direct,iPhone,US
USER_02736,30.0,OTHER,basic,0,sem-non-brand,Mac Desktop,DE
USER_02737,37.0,FEMALE,basic,0,direct,Mac Desktop,FR
USER_02738,51.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_02739,43.0,FEMALE,basic,0,direct,Mac Desktop,DE
USER_02740,38.0,MALE,basic,0,sem-non-brand,Windows Desktop,NDF
USER_02741,,MALE,basic,0,sem-brand,Android Phone,IT
USER_02742,34.0,MALE,basic,0,direct,iPhone,NDF
USER_02743,40.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_02744,16.0,FEMALE,basic,0,sem-brand,iPhone,NDF
USER_02745,30.0,UNKNOWN,basic,3,other,iPhone,NDF
USER_02746,36.0,UNKNOWN,basic,3,direct,Mac Desktop,US
USER_02747,21.0,MALE,basic,0,direct,Mac Desktop,ES
USER_02748,38.0,FEMALE,basic,0,sem-non-brand,Windows Desktop,NDF
USER_02749,31.0,FEMALE,basic,0,direct,Mac Desktop,FR
USER_02750,53.0,MALE,basic,12,direct,Android Phone,ES
USER_02751,51.0,FEMALE,facebook,0,sem-brand,Mac Desktop,NDF
USER_02752,2014.0,MALE,basic,3,sem-brand,iPhone,NDF
USER_02753,32.0,MALE,basic,0,sem-non-brand,iPhone,IT
USER_02754,2014.0,MALE,basic,0,other,Windows Desktop,NDF
USER_02755,29.0,FEMALE,google,12,direct,Mac Desktop,NDF
USER_02756,36.0,FEMALE,basic,12,direct,Mac Desktop,DE
USER_02757,25.0,FEMALE,basic,0,other,iPhone,ES
USER_02758,21.0,FEMALE,google,0,direct,Windows Desktop,other
USER_02759,-5.0,MALE,basic,0,sem-brand,Windows Desktop,NDF
USER_02760,40.0,MALE,google,0,sem-non-brand,Mac Desktop,US
USER_02761,25.0,MALE,basic,0,sem-brand,Mac Desktop,US
USER_02762,43.0,MALE,basic,0,sem-brand,Windows Desktop,US
USER_02763,27.0,UNKNOWN,facebook,0,direct,Windows Desktop,US
USER_02764,36.0,FEMALE,basic,0,direct,Mac Desktop,FR
USER_02765,43.0,MALE,basic,0,sem-brand,Mac Desktop,FR
USER_02766,33.0,MALE,basic,0,sem-non-brand,Mac Desktop,US
USER_02767,-5.0,FEMALE,basic,0,direct,Mac Desktop,US
USER_02768,28.0,FEMALE,basic,0,direct,Windows Desktop,other
USER_02769,31.0,FEMALE,basic,0,direct,Windows Desktop,other
USER_02770,31.0,MALE,facebook,0,direct,Mac Desktop,NDF
USER_02771,25.0,FEMALE,basic,0,sem-brand,Windows Desktop,NDF
USER_02772,-5.0,MALE,basic,12,direct,Mac Desktop,NDF
USER_02773,26.0,OTHER,google,3,direct,iPhone,NDF
USER_02774,28.0,MALE,google,25,direct,iPhone,US
USER_02775,30.0,MALE,basic,0,direct,Mac Desktop,FR
USER_02776,31.0,FEMALE,facebook,0,other,Windows Desktop,US
USER_02777,31.0,MALE,facebook,3,sem-brand,Windows Desktop,IT
USER_02778,33.0,FEMALE,facebook,0,direct,Android Phone,NDF
USER_02779,39.0,MALE,basic,25,sem-brand,Mac Desktop,US
USER_02780,43.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_02781,26.0,UNKNOWN,basic,0,sem-non-brand,Windows Desktop,NDF
USER_02782,20.0,MALE,basic,0,direct,iPhone,NDF
USER_02783,22.0,MALE,basic,0,direct,Mac Desktop,US
USER_02784,28.0,MALE,facebook,3,direct,Windows Desktop,US
USER_02785,30.0,UNKNOWN,basic,0,direct,Mac Desktop,FR
USER_02786,25.0,FEMALE,facebook,0,direct,Mac Desktop,NDF
USER_02787,19.0,UNKNOWN,basic,0,direct,Mac Desktop,GB
USER_02788,28.0,OTHER,basic,0,direct,Windows Desktop,US
USER_02789,35.0,FEMALE,basic,0,sem-brand,iPhone,US
USER_02790,40.0,FEMALE,basic,3,direct,Windows Desktop,NDF
USER_02791,27.0,OTHER,basic,0,direct,Mac Desktop,ES
USER_02792,29.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_02793,23.0,OTHER,basic,0,sem-non-brand,Mac Desktop,NDF
USER_02794,,FEMALE,basic,0,direct,Android Phone,US
USER_02795,24.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_02796,40.0,MALE,basic,12,direct,Windows Desktop,NDF
USER_02797,24.0,FEMALE,basic,0,sem-brand,Windows Desktop,other
USER_02798,30.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_02799,37.0,FEMALE,facebook,0,other,Android Phone,NDF
USER_02800,36.0,UNKNOWN,basic,0,direct,Mac Desktop,US
USER_02801,63.0,FEMALE,basic,0,direct,iPhone,NDF
USER_02802,37.0,MALE,basic,25,direct,iPhone,NDF
USER_02803,22.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_02804,32.0,FEMALE,basic,0,direct,iPhone,US
USER_02805,24.0,UNKNOWN,facebook,3,direct,Windows Desktop,other
USER_02806,33.0,FEMALE,google,12,direct,Mac Desktop,FR
USER_02807,24.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_02808,44.0,MALE,basic,0,direct,Windows Desktop,ES
USER_02809,27.0,MALE,basic,25,sem-non-brand,iPhone,ES
USER_02810,32.0,MALE,basic,0,other,Mac Desktop,NDF
USER_02811,27.0,FEMALE,basic,0,other,Android Phone,ES
USER_02812,53.0,MALE,basic,0,sem-brand,iPhone,US
USER_02813,30.0,MALE,basic,0,sem-brand,Windows Desktop,IT
USER_02814,54.0,FEMALE,basic,0,direct,iPhone,GB
USER_02815,42.0,FEMALE,basic,0,sem-non-brand,iPhone,GB
USER_02816,39.0,MALE,facebook,0,direct,Windows Desktop,NDF
USER_02817,38.0,FEMALE,facebook,3,direct,Windows Desktop,NDF
USER_02818,38.0,MALE,basic,0,other,Android Phone,IT
USER_02819,22.0,FEMALE,basic,0,sem-brand,iPhone,NDF
USER_02820,30.0,FEMALE,basic,0,direct,Android Phone,NDF
USER_02821,43.0,UNKNOWN,google,0,direct,Mac Desktop,FR
USER_02822,33.0,MALE,facebook,0,direct,iPhone,NDF
USER_02823,18.0,MALE,basic,0,direct,iPhone,US
USER_02824,33.0,FEMALE,basic,0,other,Windows Desktop,NDF
USER_02825,,MALE,google,0,other,iPhone,IT
USER_02826,47.0,FEMALE,basic,25,direct,Mac Desktop,NDF
USER_02827,33.0,MALE,basic,0,direct,Mac Desktop,DE
USER_02828,44.0,FEMALE,facebook,25,sem-brand,Mac Desktop,NDF
USER_02829,29.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_02830,25.0,UNKNOWN,basic,0,direct,Windows Desktop,US
USER_02831,23.0,OTHER,basic,0,sem-non-brand,Android Phone,US
USER_02832,51.0,MALE,facebook,0,direct,Mac Desktop,NDF
USER_02833,2014.0,FEMALE,basic,0,other,Windows Desktop,US
USER_02834,31.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_02835,30.0,UNKNOWN,facebook,0,direct,Mac Desktop,FR
USER_02836,54.0,UNKNOWN,facebook,0,sem-non-brand,Android Phone,NDF
USER_02837,2014.0,UNKNOWN,basic,0,direct,Android Phone,NDF
USER_02838,58.0,UNKNOWN,basic,0,sem-brand,Mac Desktop,ES
USER_02839,,FEMALE,basic,0,direct,iPhone,NDF
USER_02840,37.0,FEMALE,basic,3,other,Mac Desktop,NDF
USER_02841,27.0,UNKNOWN,basic,0,sem-brand,Windows Desktop,IT
USER_02842,50.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_02843,21.0,OTHER,basic,0,direct,Mac Desktop,US
USER_02844,36.0,UNKNOWN,google,0,direct,Windows Desktop,NDF
USER_02845,21.0,FEMALE,google,0,direct,iPhone,NDF
USER_02846,27.0,MALE,basic,0,other,iPhone,ES
USER_02847,24.0,MALE,basic,12,sem-non-brand,iPhone,NDF
USER_02848,27.0,MALE,basic,0,sem-brand,Mac Desktop,other
USER_02849,28.0,FEMALE,basic,0,other,Mac Desktop,NDF
USER_02850,27.0,FEMALE,basic,0,direct,Windows Desktop,US
USER_02851,43.0,FEMALE,facebook,0,direct,Windows Desktop,NDF
USER_02852,21.0,FEMALE,facebook,0,sem-brand,iPhone,ES
USER_02853,36.0,UNKNOWN,google,0,direct,Windows Desktop,NDF
USER_02854,47.0,MALE,google,3,direct,Mac Desktop,ES
USER_02855,28.0,UNKNOWN,basic,0,direct,Mac Desktop,US
USER_02856,26.0,MALE,google,0,sem-brand,iPhone,ES
USER_02857,,FEMALE,basic,12,direct,Mac Desktop,US
USER_02858,46.0,FEMALE,facebook,25,direct,Android Phone,NDF
USER_02859,36.0,FEMALE,basic,0,direct,Windows Desktop,other
USER_02860,28.0,FEMALE,basic,0,direct,Windows Desktop,GB
USER_02861,39.0,MALE,basic,0,direct,Mac Desktop,FR
USER_02862,,MALE,basic,0,sem-non-brand,Windows Desktop,ES
USER_02863,41.0,MALE,basic,0,direct,iPhone,NDF
USER_02864,38.0,FEMALE,google,0,direct,Android Phone,NDF
USER_02865,30.0,FEMALE,basic,0,direct,iPhone,other
USER_02866,24.0,FEMALE,basic,0,other,iPhone,US
USER_02867,24.0,OTHER,basic,0,direct,iPhone,NDF
USER_02868,39.0,UNKNOWN,basic,0,direct,Mac Desktop,US
USER_02869,,FEMALE,basic,0,direct,iPhone,IT
USER_02870,26.0,MALE,basic,0,direct,Windows Desktop,US
USER_02871,39.0,FEMALE,basic,0,sem-brand,Mac Desktop,NDF
USER_02872,21.0,FEMALE,google,0,direct,Mac Desktop,US
USER_02873,27.0,FEMALE,facebook,0,sem-brand,Mac Desktop,NDF
USER_02874,33.0,FEMALE,basic,0,direct,Windows Desktop,ES
USER_02875,23.0,FEMALE,google,3,direct,Windows Desktop,NDF
USER_02876,23.0,UNKNOWN,basic,0,direct,Mac Desktop,US
USER_02877,26.0,UNKNOWN,facebook,0,direct,Windows Desktop,US
USER_02878,37.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_02879,31.0,OTHER,basic,0,direct,Mac Desktop,FR
USER_02880,19.0,UNKNOWN,basic,0,sem-non-brand,Android Phone,NDF
USER_02881,20.0,MALE,google,0,direct,Mac Desktop,IT
USER_02882,27.0,OTHER,basic,0,direct,Windows Desktop,US
USER_02883,39.0,MALE,basic,0,direct,Windows Desktop,other
USER_02884,13.0,FEMALE,google,0,direct,Windows Desktop,other
USER_02885,28.0,MALE,basic,0,sem-non-brand,Mac Desktop,NDF
USER_02886,28.0,MALE,basic,0,sem-non-brand,Windows Desktop,NDF
USER_02887,49.0,MALE,google,0,direct,Mac Desktop,other
USER_02888,29.0,FEMALE,google,0,direct,Windows Desktop,NDF
USER_02889,38.0,FEMALE,google,0,direct,Mac Desktop,US
USER_02890,35.0,MALE,basic,3,sem-brand,Mac Desktop,NDF
USER_02891,20.0,OTHER,basic,0,sem-non-brand,Mac Desktop,US
USER_02892,42.0,UNKNOWN,facebook,0,direct,Windows Desktop,IT
USER_02893,36.0,FEMALE,facebook,0,direct,Windows Desktop,NDF
USER_02894,,OTHER,basic,0,direct,Android Phone,NDF
USER_02895,2014.0,FEMALE,facebook,12,sem-non-brand,Mac Desktop,NDF
USER_02896,21.0,UNKNOWN,google,0,direct,Windows Desktop,US
USER_02897,52.0,FEMALE,basic,0,sem-brand,Windows Desktop,US
USER_02898,30.0,FEMALE,basic,0,direct,Android Phone,US
USER_02899,37.0,UNKNOWN,basic,0,sem-brand,Windows Desktop,NDF
USER_02900,33.0,MALE,basic,3,sem-brand,Mac Desktop,NDF
USER_02901,29.0,MALE,basic,12,sem-brand,Windows Desktop,US
USER_02902,27.0,FEMALE,basic,0,sem-brand,Windows Desktop,ES
USER_02903,37.0,MALE,basic,0,direct,Mac Desktop,FR
USER_02904,27.0,FEMALE,basic,12,sem-brand,Windows Desktop,ES
USER_02905,42.0,MALE,basic,3,direct,Windows Desktop,other
USER_02906,29.0,OTHER,basic,3,direct,Mac Desktop,ES
USER_02907,21.0,UNKNOWN,basic,3,direct,iPhone,NDF
USER_02908,29.0,MALE,basic,0,sem-brand,iPhone,US
USER_02909,47.0,MALE,basic,0,sem-non-brand,Windows Desktop,NDF
USER_02910,28.0,MALE,basic,0,direct,iPhone,US
USER_02911,37.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_02912,25.0,FEMALE,basic,0,sem-non-brand,Mac Desktop,ES
USER_02913,42.0,FEMALE,basic,0,sem-brand,iPhone,GB
USER_02914,41.0,MALE,facebook,0,sem-non-brand,iPhone,GB
USER_02915,54.0,FEMALE,basic,0,direct,iPhone,NDF
USER_02916,32.0,MALE,basic,0,direct,Mac Desktop,DE
USER_02917,41.0,FEMALE,basic,0,other,Windows Desktop,other
USER_02918,35.0,MALE,basic,0,sem-brand,Windows Desktop,NDF
USER_02919,48.0,FEMALE,basic,3,direct,Mac Desktop,NDF
USER_02920,26.0,MALE,facebook,12,direct,iPhone,ES
USER_02921,42.0,MALE,basic,0,sem-non-brand,Mac Desktop,US
USER_02922,31.0,MALE,google,0,sem-non-brand,Mac Desktop,NDF
USER_02923,33.0,FEMALE,facebook,3,direct,Mac Desktop,FR
USER_02924,35.0,FEMALE,basic,12,direct,Windows Desktop,NDF
USER_02925,36.0,UNKNOWN,basic,0,direct,Android Phone,NDF
USER_02926,32.0,MALE,google,0,direct,Windows Desktop,other
USER_02927,36.0,MALE,basic,0,direct,iPhone,US
USER_02928,51.0,MALE,basic,0,sem-non-brand,iPhone,NDF
USER_02929,44.0,MALE,basic,3,direct,iPhone,NDF
USER_02930,43.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_02931,28.0,MALE,basic,0,direct,Windows Desktop,ES
USER_02932,24.0,FEMALE,google,0,sem-brand,Windows Desktop,US
USER_02933,44.0,FEMALE,facebook,0,direct,Windows Desktop,NDF
USER_02934,43.0,FEMALE,basic,0,sem-brand,iPhone,NDF
USER_02935,50.0,MALE,basic,0,sem-brand,Mac Desktop,other
USER_02936,27.0,FEMALE,facebook,0,sem-non-brand,Windows Desktop,US
USER_02937,31.0,FEMALE,basic,0,direct,iPhone,GB
USER_02938,25.0,MALE,basic,12,direct,Mac Desktop,GB
USER_02939,29.0,FEMALE,basic,0,sem-non-brand,iPhone,ES
USER_02940,44.0,UNKNOWN,basic,0,direct,iPhone,IT
USER_02941,28.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_02942,41.0,FEMALE,google,0,direct,Windows Desktop,other
USER_02943,31.0,FEMALE,google,0,direct,Android Phone,NDF
USER_02944,37.0,FEMALE,basic,0,direct,iPhone,NDF
USER_02945,21.0,MALE,basic,3,direct,Windows Desktop,NDF
USER_02946,34.0,FEMALE,facebook,0,direct,iPhone,NDF
USER_02947,11.0,FEMALE,facebook,3,direct,Windows Desktop,NDF
USER_02948,31.0,OTHER,basic,0,direct,Mac Desktop,US
USER_02949,26.0,MALE,basic,0,direct,Mac Desktop,other
USER_02950,47.0,MALE,basic,0,sem-non-brand,Windows Desktop,US
USER_02951,42.0,FEMALE,google,3,direct,Android Phone,other
USER_02952,39.0,FEMALE,facebook,0,other,Android Phone,NDF
USER_02953,,MALE,basic,3,direct,Windows Desktop,US
USER_02954,23.0,FEMALE,google,0,sem-non-brand,Mac Desktop,NDF
USER_02955,53.0,MALE,google,25,direct,iPhone,US
USER_02956,44.0,FEMALE,basic,0,other,Android Phone,NDF
USER_02957,31.0,FEMALE,basic,25,direct,Mac Desktop,US
USER_02958,46.0,MALE,basic,0,direct,iPhone,NDF
USER_02959,21.0,FEMALE,facebook,0,direct,Windows Desktop,NDF
USER_02960,24.0,MALE,basic,0,other,Mac Desktop,US
USER_02961,27.0,FEMALE,basic,0,direct,Android Phone,NDF
USER_02962,28.0,MALE,google,0,direct,Mac Desktop,NDF
USER_02963,22.0,OTHER,basic,0,direct,Mac Desktop,US
USER_02964,47.0,MALE,basic,0,direct,Android Phone,IT
USER_02965,31.0,FEMALE,basic,0,direct,Mac Desktop,US
USER_02966,37.0,FEMALE,basic,0,sem-brand,Windows Desktop,US
USER_02967,27.0,MALE,basic,0,direct,Android Phone,ES
USER_02968,23.0,MALE,basic,0,direct,Android Phone,NDF
USER_02969,36.0,MALE,facebook,0,sem-brand,Mac Desktop,DE
USER_02970,22.0,MALE,facebook,25,sem-brand,Windows Desktop,other
USER_02971,33.0,FEMALE,facebook,0,direct,Mac Desktop,FR
USER_02972,,FEMALE,facebook,12,direct,Mac Desktop,NDF
USER_02973,55.0,MALE,basic,0,other,Android Phone,NDF
USER_02974,44.0,FEMALE,basic,0,sem-brand,Windows Desktop,NDF
USER_02975,35.0,UNKNOWN,basic,3,sem-non-brand,Mac Desktop,DE
USER_02976,47.0,UNKNOWN,basic,0,direct,Windows Desktop,ES
USER_02977,24.0,MALE,google,25,direct,Mac Desktop,NDF
USER_02978,39.0,MALE,basic,0,direct,Android Phone,US
USER_02979,36.0,FEMALE,basic,0,direct,Windows Desktop,other
USER_02980,,MALE,basic,25,direct,Windows Desktop,ES
USER_02981,47.0,MALE,basic,0,sem-brand,Windows Desktop,NDF
USER_02982,2014.0,MALE,basic,12,other,Android Phone,US
USER_02983,37.0,MALE,basic,0,direct,iPhone,ES
USER_02984,25.0,FEMALE,facebook,0,direct,Android Phone,NDF
USER_02985,23.0,FEMALE,google,0,direct,Windows Desktop,other
USER_02986,32.0,MALE,google,0,sem-brand,iPhone,NDF
USER_02987,35.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_02988,21.0,FEMALE,basic,0,direct,Windows Desktop,GB
USER_02989,60.0,FEMALE,google,0,other,Windows Desktop,other
USER_02990,50.0,UNKNOWN,facebook,0,other,Windows Desktop,IT
USER_02991,40.0,UNKNOWN,basic,0,sem-brand,Windows Desktop,NDF
USER_02992,34.0,FEMALE,facebook,0,direct,Mac Desktop,NDF
USER_02993,31.0,OTHER,basic,0,other,Mac Desktop,US
USER_02994,23.0,MALE,basic,0,direct,Android Phone,NDF
USER_02995,34.0,FEMALE,google,0,direct,Windows Desktop,NDF
USER_02996,,FEMALE,basic,0,direct,Android Phone,NDF
USER_02997,,FEMALE,basic,3,sem-non-brand,Windows Desktop,US
USER_02998,,MALE,basic,3,direct,Mac Desktop,US
USER_02999,32.0,MALE,basic,0,direct,Mac Desktop,FR
USER_03000,,MALE,basic,0,direct,iPhone,NDF
USER_03001,24.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_03002,29.0,UNKNOWN,basic,3,direct,Mac Desktop,other
USER_03003,,MALE,basic,0,sem-brand,Mac Desktop,NDF
USER_03004,40.0,UNKNOWN,basic,0,sem-brand,Windows Desktop,other
USER_03005,19.0,MALE,google,0,direct,Mac Desktop,other
USER_03006,39.0,UNKNOWN,facebook,0,direct,Mac Desktop,US
USER_03007,26.0,OTHER,basic,0,sem-brand,iPhone,NDF
USER_03008,45.0,MALE,facebook,0,sem-non-brand,Android Phone,NDF
USER_03009,28.0,MALE,basic,0,direct,Android Phone,US
USER_03010,,MALE,basic,0,direct,iPhone,NDF
USER_03011,48.0,UNKNOWN,basic,25,direct,Mac Desktop,US
USER_03012,19.0,FEMALE,basic,0,sem-brand,Mac Desktop,NDF
USER_03013,18.0,FEMALE,facebook,0,direct,Mac Desktop,US
USER_03014,27.0,MALE,basic,0,sem-brand,Windows Desktop,NDF
USER_03015,45.0,UNKNOWN,basic,0,direct,iPhone,NDF
USER_03016,27.0,MALE,basic,0,sem-non-brand,Windows Desktop,NDF
USER_03017,12.0,MALE,basic,0,other,Windows Desktop,ES
USER_03018,29.0,MALE,basic,0,direct,Android Phone,ES
USER_03019,40.0,FEMALE,google,0,direct,Windows Desktop,other
USER_03020,47.0,MALE,facebook,12,sem-brand,Mac Desktop,GB
USER_03021,28.0,FEMALE,facebook,0,direct,Windows Desktop,NDF
USER_03022,29.0,MALE,facebook,25,direct,Mac Desktop,NDF
